,timestep,AEP,AP,ATSI,DAY,DEOK,DOM,DUQ,EKPC,MIDATL,NI
6060,2020-09-09 17:00:00.000000,18051.7,7116.3,10155.2,2861.7,4305.0,14268.9,2211.2,1898.6,39319.4,10939.7
6061,2020-09-09 18:00:00.000000,18679.5,7319.9,10374.1,2959.3,4481.9,14355.1,2298.0,1988.1,39996.6,10955.6
6062,2020-09-09 19:00:00.000000,19032.4,7472.6,10475.7,3005.2,4587.5,14481.6,2354.8,2051.3,40622.1,10910.6
6063,2020-09-09 20:00:00.000000,19186.4,7566.4,10492.5,3034.7,4626.9,14569.5,2394.7,2090.7,41176.1,10776.7
6064,2020-09-09 21:00:00.000000,19047.2,7554.3,10329.4,3028.0,4596.6,14595.1,2397.4,2107.0,41458.6,10673.7
6065,2020-09-09 22:00:00.000000,18688.9,7376.1,9921.2,2972.2,4468.6,14425.1,2310.5,2074.9,40810.3,10580.4
6066,2020-09-09 23:00:00.000000,18022.0,7155.3,9574.1,2842.8,4244.3,14307.0,2213.7,1960.0,40430.4,10456.6
6067,2020-09-10 00:00:00.000000,17797.5,6978.1,9410.5,2759.7,4118.3,14062.1,2134.8,1900.3,39655.2,10561.7
6068,2020-09-10 01:00:00.000000,16823.1,6528.4,8811.9,2584.8,3892.4,13466.6,2002.1,1819.2,37594.5,10319.5
6069,2020-09-10 02:00:00.000000,15574.3,5962.7,8155.5,2375.6,3608.7,12630.0,1853.1,1635.7,35080.2,9883.9
6070,2020-09-10 03:00:00.000000,14449.4,5527.8,7524.4,2157.3,3317.6,11783.6,1712.2,1471.5,32572.7,9330.4
6071,2020-09-10 04:00:00.000000,13499.3,5182.6,7045.8,1997.7,3068.0,11196.1,1576.0,1331.2,30571.8,8777.3
6072,2020-09-10 05:00:00.000000,12867.5,4936.7,6726.3,1873.5,2864.1,10780.6,1487.6,1236.3,29217.1,8359.7
6073,2020-09-10 06:00:00.000000,12419.9,4818.6,6513.6,1786.1,2727.0,10588.4,1418.7,1187.0,28357.3,8069.1
6074,2020-09-10 07:00:00.000000,12163.4,4701.2,6366.4,1730.0,2643.6,10487.3,1358.2,1123.9,27939.1,7880.0
6075,2020-09-10 08:00:00.000000,12212.1,4751.5,6381.2,1725.8,2631.4,10616.9,1358.2,1135.0,28238.8,7810.0
6076,2020-09-10 09:00:00.000000,12649.8,4913.5,6638.2,1795.5,2721.4,11005.1,1390.5,1149.4,29495.5,7961.0
6077,2020-09-10 10:00:00.000000,13540.8,5302.3,7176.1,1951.3,2940.1,11785.4,1452.1,1264.9,31880.2,8429.8
6078,2020-09-10 11:00:00.000000,13972.1,5524.9,7565.7,2055.7,3093.3,12429.3,1516.0,1258.5,33907.8,9167.8
6079,2020-09-10 12:00:00.000000,14411.3,5758.6,7790.3,2148.9,3238.0,13000.8,1612.7,1366.5,35531.6,9663.6
6080,2020-09-10 13:00:00.000000,15106.1,5984.9,8123.8,2279.3,3498.2,13401.8,1724.2,1396.6,36688.4,10084.2
6081,2020-09-10 14:00:00.000000,15937.0,6309.2,8453.9,2416.2,3789.3,13703.4,1842.2,1541.4,37878.9,10353.8
6082,2020-09-10 15:00:00.000000,16795.4,6682.2,8651.0,2547.6,4051.9,14198.2,1992.3,1694.9,39310.0,10581.8
6083,2020-09-10 16:00:00.000000,17432.2,7002.7,8755.2,2648.7,4249.9,14606.2,2129.7,1864.9,40619.7,10706.2
6084,2020-09-10 17:00:00.000000,17948.7,7304.9,8886.7,2734.5,4385.9,15094.0,2237.8,1972.6,41725.4,10783.3
6085,2020-09-10 18:00:00.000000,18254.5,7499.0,8868.8,2785.9,4523.8,15445.2,2305.3,2076.4,42498.2,10865.6
6086,2020-09-10 19:00:00.000000,18541.4,7629.4,8823.9,2810.3,4582.1,15754.5,2336.3,2113.5,42887.8,10806.7
6087,2020-09-10 20:00:00.000000,18478.5,7689.4,8792.1,2825.9,4590.7,16081.1,2354.8,2137.0,43005.7,10629.1
6088,2020-09-10 21:00:00.000000,18343.4,7690.6,8665.1,2806.9,4526.1,16212.9,2369.5,2153.6,42911.9,10489.5
6089,2020-09-10 22:00:00.000000,18015.4,7500.6,8424.0,2708.7,4383.9,15914.4,2288.0,2115.4,42123.3,10452.0
6090,2020-09-10 23:00:00.000000,17399.1,7269.7,8285.9,2577.8,4179.7,15600.9,2185.3,2022.4,41587.4,10442.7
6091,2020-09-11 00:00:00.000000,17209.1,7120.5,8272.4,2521.6,4110.4,15167.4,2103.0,1977.2,40552.7,10532.0
6092,2020-09-11 01:00:00.000000,16351.9,6670.4,7906.5,2385.5,3914.3,14235.7,1978.1,1853.8,38504.4,10283.7
6093,2020-09-11 02:00:00.000000,15169.1,6127.1,7423.8,2211.3,3643.7,13247.7,1823.4,1694.8,35880.1,9881.9
6094,2020-09-11 03:00:00.000000,14115.7,5645.3,6943.8,2032.6,3360.5,12304.4,1666.9,1546.3,33403.9,9286.9
6095,2020-09-11 04:00:00.000000,13145.8,5292.8,6515.5,1891.0,3127.5,11533.6,1571.7,1395.5,31219.4,8720.6
6096,2020-09-11 05:00:00.000000,12526.1,5022.0,6265.7,1793.4,2939.5,10974.3,1490.7,1295.2,29720.5,8377.9
6097,2020-09-11 06:00:00.000000,12232.0,4890.7,6098.9,1712.1,2819.0,10661.2,1423.8,1226.8,28793.5,8126.2
6098,2020-09-11 07:00:00.000000,12058.7,4795.6,6002.6,1668.4,2724.4,10514.5,1378.2,1214.5,28272.3,8025.6
6099,2020-09-11 08:00:00.000000,12140.4,4779.9,6011.8,1668.6,2713.2,10523.8,1377.4,1203.1,28435.5,7983.9
6100,2020-09-11 09:00:00.000000,12549.2,4924.8,6273.3,1730.1,2778.5,10910.1,1414.3,1220.3,29461.5,8124.0
6101,2020-09-11 10:00:00.000000,13328.2,5268.9,6743.8,1872.3,2972.6,11604.7,1501.7,1304.5,31519.1,8558.8
6102,2020-09-11 11:00:00.000000,13881.6,5539.0,7031.8,1975.7,3095.4,12234.3,1558.7,1360.6,33205.0,9325.8
6103,2020-09-11 12:00:00.000000,14160.9,5712.5,7278.7,2017.0,3174.5,12856.8,1614.6,1402.5,34662.2,9830.6
6104,2020-09-11 13:00:00.000000,14476.6,5896.7,7410.9,2048.7,3207.4,13290.1,1659.6,1418.9,35601.8,10272.5
6105,2020-09-11 14:00:00.000000,14958.2,6045.5,7538.7,2081.0,3265.7,13709.7,1691.3,1493.0,36484.8,10449.3
6106,2020-09-11 15:00:00.000000,15239.9,6179.3,7633.3,2090.1,3279.0,14271.9,1738.2,1554.8,37327.1,10593.8
6107,2020-09-11 16:00:00.000000,15599.0,6305.5,7694.5,2105.9,3324.8,14762.5,1785.8,1611.2,37701.2,10713.1
6108,2020-09-11 17:00:00.000000,15869.3,6379.3,7743.5,2113.0,3327.7,15219.1,1816.4,1676.6,37672.3,10723.2
6109,2020-09-11 18:00:00.000000,16023.9,6469.2,7720.0,2099.8,3292.7,15408.9,1818.8,1718.9,37462.9,10719.1
6110,2020-09-11 19:00:00.000000,16044.5,6525.7,7640.6,2062.2,3285.2,15554.5,1819.2,1737.6,37253.0,10672.1
6111,2020-09-11 20:00:00.000000,16050.4,6554.0,7612.4,2048.8,3258.7,15603.1,1798.6,1773.3,37036.2,10565.6
6112,2020-09-11 21:00:00.000000,15898.1,6535.2,7568.2,2029.5,3205.8,15386.0,1793.8,1814.4,36627.3,10449.4
6113,2020-09-11 22:00:00.000000,15430.1,6343.4,7372.0,1992.4,3129.0,14911.2,1739.5,1765.2,35723.0,10349.5
6114,2020-09-11 23:00:00.000000,15035.6,6097.7,7227.6,1960.0,3073.7,14469.7,1665.4,1699.3,35177.6,10270.2
6115,2020-09-12 00:00:00.000000,15070.1,5951.5,7247.1,1965.5,3091.7,14060.2,1628.7,1691.5,34320.5,10406.2
6116,2020-09-12 01:00:00.000000,14446.8,5606.7,6992.3,1901.7,3014.0,13285.5,1544.7,1607.9,32589.9,10294.2
6117,2020-09-12 02:00:00.000000,13677.8,5217.9,6606.6,1809.1,2868.0,12580.7,1464.9,1489.1,30459.2,9958.3
6118,2020-09-12 03:00:00.000000,12703.8,4884.5,6182.8,1697.2,2702.1,11750.1,1368.4,1381.4,28242.4,9485.5
6119,2020-09-12 04:00:00.000000,12047.1,4594.4,5844.9,1599.8,2540.2,11023.5,1284.8,1244.5,26282.7,8949.9
6120,2020-09-12 05:00:00.000000,11464.5,4386.7,5645.2,1512.7,2404.8,10535.1,1229.1,1147.8,24861.3,8567.9
6121,2020-09-12 06:00:00.000000,11209.5,4257.6,5453.4,1452.6,2288.9,10186.4,1200.4,1089.2,23867.0,8251.7
6122,2020-09-12 07:00:00.000000,10966.3,4178.6,5372.3,1409.3,2239.6,9923.3,1173.4,1108.6,23270.3,8039.5
6123,2020-09-12 08:00:00.000000,10935.3,4145.8,5394.3,1396.0,2208.3,9882.9,1180.9,1082.8,23045.7,7915.6
6124,2020-09-12 09:00:00.000000,10962.5,4185.4,5469.7,1410.4,2237.9,9963.2,1186.0,1101.5,23269.6,7937.3
6125,2020-09-12 10:00:00.000000,11232.6,4288.6,5628.0,1452.5,2290.2,10091.5,1203.5,1102.9,23825.3,8111.3
6126,2020-09-12 11:00:00.000000,11490.5,4384.8,5701.6,1492.5,2358.6,10306.4,1214.0,1165.0,24448.7,8453.9
6127,2020-09-12 12:00:00.000000,11982.9,4635.9,6000.1,1571.1,2476.9,10737.9,1274.8,1201.4,25638.1,8667.8
6128,2020-09-12 13:00:00.000000,12537.3,4909.2,6317.5,1665.9,2633.3,11259.9,1352.1,1310.7,26744.2,9114.6
6129,2020-09-12 14:00:00.000000,13182.3,5150.6,6592.1,1776.6,2760.4,11620.9,1430.7,1385.4,27513.8,9480.5
6130,2020-09-12 15:00:00.000000,13784.5,5382.2,6877.8,1903.7,2918.3,11965.4,1513.5,1462.9,28094.4,9721.0
6131,2020-09-12 16:00:00.000000,14481.3,5565.9,7149.0,2037.0,3132.0,12169.2,1604.3,1594.6,28580.9,9906.2
6132,2020-09-12 17:00:00.000000,15104.7,5708.7,7509.7,2196.4,3330.6,12313.4,1712.1,1741.7,28919.4,9955.0
6133,2020-09-12 18:00:00.000000,15696.2,5812.4,7858.8,2349.6,3547.5,12474.4,1796.5,1812.8,29165.6,9917.4
6134,2020-09-12 19:00:00.000000,16157.9,5908.7,8091.2,2444.4,3766.8,12588.2,1849.5,1872.2,29533.2,9880.5
6135,2020-09-12 20:00:00.000000,16415.8,5968.0,8363.8,2524.8,3941.9,12623.1,1885.9,1888.7,30074.3,9923.5
6136,2020-09-12 21:00:00.000000,16509.9,5963.6,8526.1,2548.8,4009.6,12614.1,1889.8,1878.5,30402.2,9951.7
6137,2020-09-12 22:00:00.000000,16338.1,5848.0,8473.3,2496.4,3912.6,12452.3,1836.8,1793.8,29955.0,10048.0
6138,2020-09-12 23:00:00.000000,15980.2,5740.1,8351.1,2397.7,3792.8,12412.0,1766.0,1706.3,29822.6,10062.1
6139,2020-09-13 00:00:00.000000,15757.0,5663.5,8351.4,2359.2,3751.3,12210.2,1732.4,1695.1,29402.6,10228.5
6140,2020-09-13 01:00:00.000000,15105.7,5390.2,8095.5,2257.8,3624.3,11651.8,1653.7,1602.0,28156.0,10079.7
6141,2020-09-13 02:00:00.000000,14303.0,5068.8,7647.8,2118.9,3446.5,11045.1,1551.3,1502.1,26581.7,9757.9
6142,2020-09-13 03:00:00.000000,13514.9,4741.6,7233.4,1985.3,3238.3,10406.7,1457.4,1370.3,24930.8,9296.4
6143,2020-09-13 04:00:00.000000,12846.4,4458.6,6862.5,1868.9,3023.5,9723.8,1377.2,1272.8,23454.1,8770.3
6144,2020-09-13 05:00:00.000000,12229.6,4272.7,6534.3,1757.0,2858.3,9268.6,1309.8,1215.0,22382.0,8329.3
6145,2020-09-13 06:00:00.000000,11854.2,4155.0,6337.2,1678.0,2717.4,8999.9,1278.7,1164.0,21701.6,8019.6
6146,2020-09-13 07:00:00.000000,11477.1,4090.4,6200.6,1628.1,2626.5,8822.9,1250.0,1143.6,21282.1,7832.9
6147,2020-09-13 08:00:00.000000,11294.8,4045.2,6129.8,1595.2,2584.7,8685.1,1234.9,1115.7,21140.2,7690.0
6148,2020-09-13 09:00:00.000000,11331.6,4062.0,6141.8,1593.8,2565.5,8750.5,1235.4,1082.9,21302.8,7633.2
6149,2020-09-13 10:00:00.000000,11506.2,4134.7,6214.4,1615.4,2598.8,8915.1,1255.2,1104.4,21643.3,7648.1
6150,2020-09-13 11:00:00.000000,11616.0,4239.8,6234.7,1657.6,2632.2,9076.2,1282.0,1141.3,22078.1,7724.4
6151,2020-09-13 12:00:00.000000,12171.1,4493.9,6439.2,1718.6,2738.8,9597.4,1332.5,1222.7,23422.9,7776.4
6152,2020-09-13 13:00:00.000000,12865.5,4781.9,6756.2,1790.6,2914.4,10422.9,1391.3,1319.8,25013.3,8167.0
6153,2020-09-13 14:00:00.000000,13375.9,5032.8,7032.5,1878.2,3084.2,11187.6,1454.9,1404.0,26630.2,8578.4
6154,2020-09-13 15:00:00.000000,13901.1,5264.5,7401.9,1992.3,3258.6,11890.3,1524.6,1474.7,28294.6,8935.3
6155,2020-09-13 16:00:00.000000,14484.3,5428.0,7720.8,2103.3,3447.5,12560.1,1578.5,1521.9,29595.2,9274.1
6156,2020-09-13 17:00:00.000000,14852.0,5533.3,7910.7,2196.5,3613.3,13085.0,1602.3,1543.6,30552.2,9546.5
6157,2020-09-13 18:00:00.000000,15123.7,5598.5,8094.4,2253.8,3680.0,13526.6,1637.9,1587.7,31386.2,9734.6
6158,2020-09-13 19:00:00.000000,15313.3,5684.9,8245.3,2286.5,3701.6,13971.0,1676.6,1598.8,32227.0,9961.2
6159,2020-09-13 20:00:00.000000,15512.8,5817.1,8326.8,2306.8,3710.3,14384.3,1731.8,1620.5,33232.1,10230.3
6160,2020-09-13 21:00:00.000000,15596.2,5908.6,8272.5,2306.4,3699.8,14633.1,1737.0,1660.3,33948.9,10402.6
6161,2020-09-13 22:00:00.000000,15300.0,5873.7,8033.5,2258.7,3618.7,14499.8,1730.5,1651.8,34022.1,10449.9
6162,2020-09-13 23:00:00.000000,15084.5,5892.7,7845.6,2186.0,3503.3,14215.2,1715.3,1625.8,34297.4,10179.7
6163,2020-09-14 00:00:00.000000,14905.1,5833.1,7845.9,2166.2,3497.4,13816.1,1702.1,1645.3,33849.7,10206.5
6164,2020-09-14 01:00:00.000000,14165.5,5528.5,7471.9,2036.4,3311.8,12992.6,1637.9,1558.8,32201.3,9998.9
6165,2020-09-14 02:00:00.000000,13214.4,5124.7,6934.8,1888.5,3054.4,12081.3,1505.8,1440.7,30240.0,9627.7
6166,2020-09-14 03:00:00.000000,12402.1,4757.9,6488.0,1761.6,2809.0,11134.8,1388.5,1296.2,28184.1,9104.6
6167,2020-09-14 04:00:00.000000,11817.9,4379.9,6193.8,1644.9,2608.3,10435.4,1308.4,1190.0,26587.0,8571.4
6168,2020-09-14 05:00:00.000000,11361.1,4428.8,5944.5,1569.0,2453.0,9959.3,1252.7,1136.0,25481.9,8191.9
6169,2020-09-14 06:00:00.000000,11089.1,4332.4,5815.3,1512.7,2336.4,9664.1,1226.3,1072.8,24722.5,7896.1
6170,2020-09-14 07:00:00.000000,11000.2,4316.4,5760.6,1485.8,2294.1,9608.4,1201.6,1043.2,24371.3,7745.0
6171,2020-09-14 08:00:00.000000,11118.0,4343.0,5812.6,1499.6,2309.9,9684.4,1212.9,1083.3,24715.4,7687.3
6172,2020-09-14 09:00:00.000000,11667.6,4515.8,6129.7,1587.5,2405.8,10128.8,1262.8,1138.0,25962.3,7844.8
6173,2020-09-14 10:00:00.000000,12615.7,4823.2,6701.7,1743.7,2614.7,10862.2,1350.4,1216.1,28126.7,8365.8
6174,2020-09-14 11:00:00.000000,13187.6,5074.6,6957.1,1851.8,2769.4,11355.8,1362.9,1293.3,29729.5,9090.3
6175,2020-09-14 12:00:00.000000,13517.5,5239.6,7133.3,1912.3,2843.7,11800.0,1429.7,1316.6,30859.5,9663.3
6176,2020-09-14 13:00:00.000000,14068.5,5422.7,7369.3,1981.0,2948.7,12119.8,1485.5,1364.0,31395.2,10114.5
6177,2020-09-14 14:00:00.000000,14547.0,5556.0,7594.9,2055.0,3126.2,12561.9,1508.5,1420.0,31795.7,10481.8
6178,2020-09-14 15:00:00.000000,14903.8,5748.8,7723.9,2116.4,3282.2,13066.7,1560.7,1495.8,32403.0,10827.1
6179,2020-09-14 16:00:00.000000,15373.6,5870.1,7820.6,2192.1,3425.1,13397.9,1594.4,1602.0,33168.9,11078.1
6180,2020-09-14 17:00:00.000000,15630.3,5961.7,7835.0,2246.6,3524.1,13594.1,1623.4,1699.8,33841.4,11329.3
6181,2020-09-14 18:00:00.000000,15890.8,5992.2,7821.6,2283.9,3629.3,13706.5,1628.0,1746.6,34305.0,11581.0
6182,2020-09-14 19:00:00.000000,15860.6,5997.8,7706.1,2281.3,3682.8,13769.0,1603.9,1786.9,34591.2,11750.0
6183,2020-09-14 20:00:00.000000,15794.0,5972.3,7573.8,2272.6,3668.2,13750.6,1582.7,1819.8,34574.8,11819.7
6184,2020-09-14 21:00:00.000000,15628.1,5884.5,7454.9,2253.5,3613.1,13690.5,1549.8,1810.2,34197.9,11713.0
6185,2020-09-14 22:00:00.000000,15114.0,5729.2,7327.5,2185.1,3470.3,13302.8,1496.9,1781.7,33158.7,11484.7
6186,2020-09-14 23:00:00.000000,14783.8,5695.2,7293.1,2119.2,3336.3,13022.1,1469.9,1692.2,32744.0,11171.6
6187,2020-09-15 00:00:00.000000,14644.6,5559.0,7288.0,2096.1,3283.0,12589.3,1435.4,1660.1,31548.0,11193.0
6188,2020-09-15 01:00:00.000000,13936.7,5248.6,6975.8,1972.7,3102.5,11797.7,1359.7,1551.0,29406.3,10902.2
6189,2020-09-15 02:00:00.000000,12906.8,4872.3,6621.2,1827.7,2854.7,10895.5,1288.4,1392.0,27078.4,10391.5
6190,2020-09-15 03:00:00.000000,12051.7,4572.1,6316.5,1694.8,2606.3,9979.2,1196.8,1257.3,24807.4,9782.0
6191,2020-09-15 04:00:00.000000,11347.8,4272.5,6093.9,1589.5,2430.6,9322.2,1130.8,1158.1,23171.5,9139.6
6192,2020-09-15 05:00:00.000000,10968.8,4158.3,5909.3,1501.0,2287.6,8924.6,1081.3,1070.7,22085.3,8657.5
6193,2020-09-15 06:00:00.000000,10647.3,4061.0,5628.6,1457.9,2206.5,8597.0,1060.9,978.6,21360.8,8344.7
6194,2020-09-15 07:00:00.000000,10492.5,3983.7,5548.9,1434.7,2166.7,8512.3,1046.1,995.2,21046.9,8133.7
6195,2020-09-15 08:00:00.000000,10639.9,4055.5,5613.6,1441.1,2145.0,8565.2,1057.2,1016.0,21238.2,7985.0
6196,2020-09-15 09:00:00.000000,11096.2,4236.8,5883.3,1520.6,2263.5,8891.5,1114.9,1049.3,22324.5,8136.8
6197,2020-09-15 10:00:00.000000,11918.6,4643.0,6358.1,1674.8,2462.7,9472.2,1180.1,1166.8,24283.3,8554.4
6198,2020-09-15 11:00:00.000000,12433.4,4840.6,6688.4,1781.8,2603.1,9853.2,1244.6,1207.9,25672.2,9241.4
6199,2020-09-15 12:00:00.000000,12711.1,4941.3,6737.0,1816.4,2617.6,10041.4,1296.9,1230.3,26449.1,9683.7
6200,2020-09-15 13:00:00.000000,12898.0,5040.4,6912.1,1853.5,2661.5,10086.8,1316.1,1252.9,26563.1,10139.0
6201,2020-09-15 14:00:00.000000,13225.9,5090.9,7110.4,1893.7,2730.3,10189.3,1341.9,1281.9,26582.5,10540.2
6202,2020-09-15 15:00:00.000000,13372.3,5098.8,7241.0,1926.5,2799.5,10447.3,1388.9,1334.6,26739.8,10899.4
6203,2020-09-15 16:00:00.000000,13623.8,5175.6,7283.3,1957.9,2868.8,10717.7,1422.4,1327.3,26934.0,11262.1
6204,2020-09-15 17:00:00.000000,13840.8,5195.0,7349.0,1966.6,2936.5,10990.2,1431.3,1428.7,27216.0,11587.2
6205,2020-09-15 18:00:00.000000,14068.9,5249.3,7395.5,1972.4,2993.3,11154.0,1459.6,1483.4,27528.9,11953.5
6206,2020-09-15 19:00:00.000000,14347.1,5289.4,7309.9,2007.1,3058.4,11280.5,1452.9,1543.0,27946.3,12227.4
6207,2020-09-15 20:00:00.000000,14452.0,5318.5,7306.8,2036.8,3097.6,11457.2,1453.7,1590.8,28469.0,12423.3
6208,2020-09-15 21:00:00.000000,14458.4,5339.2,7306.4,2053.2,3112.0,11527.8,1438.7,1591.6,28880.5,12448.5
6209,2020-09-15 22:00:00.000000,14096.9,5276.6,7164.0,2030.9,3054.3,11486.0,1413.0,1573.0,28816.8,12250.7
6210,2020-09-15 23:00:00.000000,13939.9,5341.0,7074.4,1979.5,2952.4,11545.1,1409.0,1539.7,29253.0,11780.8
6211,2020-09-16 00:00:00.000000,13994.6,5371.0,6986.2,1973.4,2947.2,11280.0,1386.1,1545.5,28664.2,11746.3
6212,2020-09-16 01:00:00.000000,13278.9,5042.9,6637.5,1871.6,2787.4,10652.4,1311.8,1463.8,27026.3,11399.9
6213,2020-09-16 02:00:00.000000,12467.9,4647.6,6217.8,1732.8,2584.7,9891.1,1254.8,1342.9,25019.0,10800.6
6214,2020-09-16 03:00:00.000000,11677.4,4408.3,6077.4,1612.1,2387.5,9126.1,1184.8,1212.5,23249.6,10096.1
6215,2020-09-16 04:00:00.000000,11157.7,4234.1,6103.7,1526.7,2249.3,8672.3,1126.3,1098.6,21987.4,9368.9
6216,2020-09-16 05:00:00.000000,10743.8,4122.3,5921.5,1461.7,2165.9,8413.9,1086.8,1034.6,21174.1,8795.2
6217,2020-09-16 06:00:00.000000,10497.5,4009.6,5820.7,1419.6,2107.5,8226.6,1064.7,1003.1,20640.4,8445.4
6218,2020-09-16 07:00:00.000000,10401.6,3995.7,5699.4,1401.2,2083.3,8072.8,1061.0,916.1,20719.1,8168.3
6219,2020-09-16 08:00:00.000000,10582.3,4093.1,5712.9,1420.8,2102.4,8273.8,1082.7,900.0,20918.5,8054.2
6220,2020-09-16 09:00:00.000000,11135.5,4297.2,6005.8,1505.5,2190.7,8667.7,1142.2,931.1,22163.0,8137.5
6221,2020-09-16 10:00:00.000000,11860.4,4704.9,6489.5,1658.3,2387.3,9360.3,1212.2,1006.5,24184.1,8598.0
6222,2020-09-16 11:00:00.000000,12448.7,4937.8,6788.9,1768.0,2531.8,9850.9,1278.4,1063.3,25695.9,9285.7
6223,2020-09-16 12:00:00.000000,12705.8,5036.7,6757.9,1812.4,2605.5,10119.1,1345.5,1062.1,26573.7,9756.7
6224,2020-09-16 13:00:00.000000,12956.9,5078.6,6686.6,1856.5,2678.0,10287.1,1367.5,1099.9,26886.7,10262.2
6225,2020-09-16 14:00:00.000000,13264.5,5123.3,6937.1,1912.4,2783.5,10427.0,1411.3,1142.1,27180.2,10667.9
6226,2020-09-16 15:00:00.000000,13463.1,5164.9,7025.7,1958.1,2877.4,10620.0,1453.0,1203.8,27462.7,11186.7
6227,2020-09-16 16:00:00.000000,13871.0,5251.2,7081.4,2007.7,3027.5,10925.2,1463.9,1289.6,27743.2,11684.6
6228,2020-09-16 17:00:00.000000,14180.1,5311.9,7170.5,2053.3,3126.3,11192.0,1503.6,1384.5,28016.0,12227.9
6229,2020-09-16 18:00:00.000000,14636.2,5312.0,7291.9,2089.5,3198.9,11425.0,1523.2,1475.2,28354.4,12774.1
6230,2020-09-16 19:00:00.000000,14803.9,5358.0,7316.7,2116.6,3266.7,11634.1,1530.2,1544.7,28783.6,12990.0
6231,2020-09-16 20:00:00.000000,15023.7,5439.9,7220.0,2150.9,3317.2,11901.0,1522.3,1596.9,29396.9,13183.1
6232,2020-09-16 21:00:00.000000,15042.6,5566.4,7243.5,2168.3,3285.9,12047.3,1522.9,1643.4,29846.8,13428.0
6233,2020-09-16 22:00:00.000000,14842.1,5489.4,7132.6,2124.4,3207.9,11946.2,1502.6,1630.2,29837.5,13270.6
6234,2020-09-16 23:00:00.000000,14626.0,5515.9,7152.6,2070.9,3179.2,12103.0,1492.6,1595.2,30352.0,12886.4
6235,2020-09-17 00:00:00.000000,14716.3,5475.6,7185.9,2068.4,3177.8,11802.5,1480.6,1587.5,29792.3,12759.8
6236,2020-09-17 01:00:00.000000,13924.2,5218.1,6896.1,1955.9,3005.8,11210.8,1401.8,1489.9,28179.5,12317.2
6237,2020-09-17 02:00:00.000000,13058.1,4844.4,6428.8,1810.4,2788.9,10465.6,1308.7,1341.9,26262.7,11653.0
6238,2020-09-17 03:00:00.000000,12146.5,4572.8,6137.0,1682.4,2600.7,9776.1,1240.0,1204.6,24445.0,10880.0
6239,2020-09-17 04:00:00.000000,11535.5,4314.1,6077.6,1587.1,2435.3,9187.8,1179.4,1167.4,23133.5,10092.4
6240,2020-09-17 05:00:00.000000,11161.3,4167.3,5991.0,1511.8,2304.4,8863.6,1151.2,1053.3,22216.5,9446.1
6241,2020-09-17 06:00:00.000000,10892.0,4138.3,5897.1,1461.9,2247.5,8659.9,1118.2,1059.2,21767.3,8995.1
6242,2020-09-17 07:00:00.000000,10839.8,4093.2,5738.0,1436.6,2190.8,8588.9,1093.7,1017.8,21593.8,8675.2
6243,2020-09-17 08:00:00.000000,10946.2,4173.8,5662.9,1457.4,2194.3,8731.3,1106.1,972.7,21878.0,8510.6
6244,2020-09-17 09:00:00.000000,11456.4,4353.1,5882.9,1534.8,2305.2,9126.0,1166.1,1097.9,23080.4,8574.1
6245,2020-09-17 10:00:00.000000,12322.3,4746.8,6226.0,1684.0,2507.7,9922.3,1236.8,1185.2,25276.4,9014.9
6246,2020-09-17 11:00:00.000000,12876.4,5014.9,6672.2,1791.1,2676.0,10485.1,1289.6,1202.8,26843.2,9719.5
6247,2020-09-17 12:00:00.000000,13171.5,5025.1,6946.8,1835.4,2723.7,10921.1,1348.6,1224.5,28111.4,10153.6
6248,2020-09-17 13:00:00.000000,13400.0,5132.2,7208.4,1899.0,2795.4,11124.2,1385.1,1264.7,28754.1,10503.6
6249,2020-09-17 14:00:00.000000,13709.3,5262.5,7328.7,1951.6,2928.5,11405.9,1460.2,1326.6,29353.8,10763.5
6250,2020-09-17 15:00:00.000000,13928.3,5383.2,7329.8,2003.2,3053.7,11593.4,1500.8,1396.0,30014.0,11028.6
6251,2020-09-17 16:00:00.000000,14243.9,5460.0,7310.4,2064.4,3185.7,11649.7,1536.8,1462.2,30510.6,11228.6
6252,2020-09-17 17:00:00.000000,14412.8,5486.3,7422.3,2131.1,3267.2,11690.7,1565.0,1548.1,31056.6,11363.4
6253,2020-09-17 18:00:00.000000,14501.2,5523.5,7362.3,2157.0,3360.3,11692.1,1571.1,1631.0,31421.0,11461.2
6254,2020-09-17 19:00:00.000000,14395.1,5519.7,7221.1,2168.5,3472.5,11694.5,1551.2,1648.5,31567.0,11420.4
6255,2020-09-17 20:00:00.000000,14399.9,5510.0,7206.5,2151.1,3515.6,11780.0,1554.6,1697.9,31756.0,11246.8
6256,2020-09-17 21:00:00.000000,14205.7,5497.3,7189.0,2119.0,3506.1,11957.9,1535.3,1679.7,31944.5,11042.4
6257,2020-09-17 22:00:00.000000,13925.7,5482.4,7048.3,2060.4,3409.6,11989.2,1505.1,1652.8,31898.4,10790.0
6258,2020-09-17 23:00:00.000000,13832.8,5545.0,7014.5,2009.7,3295.7,12026.5,1488.8,1584.3,32320.4,10438.9
6259,2020-09-18 00:00:00.000000,13887.3,5515.2,7100.5,2008.6,3269.0,11781.8,1492.6,1580.2,31610.3,10522.7
6260,2020-09-18 01:00:00.000000,13308.5,5242.0,6790.3,1904.2,3069.4,11218.3,1423.8,1474.5,30101.2,10276.7
6261,2020-09-18 02:00:00.000000,12536.7,4913.0,6557.3,1780.9,2864.2,10544.2,1339.0,1334.9,28119.1,9808.1
